Name	Position	Rotation	Radius
elf006_40	449651,0,-2025.140015	0,0	1054.27002
elf007_2	437681,0,-4003.810059	0,0	1279.119995
elf007_11	431805,0,-1459.76001	0,0	2099.570068
elf007_16	428656,0,-1432.839966	0,0	1776.560059
elf002_21	511620,0,81126.703125	0,0	1238.209961
elf002_22	510893,0,77681.203125	0,0	1076.699951
elf002_23	507555,0,79134.796875	0,0	1211.290039
elf002_24	506398,0,78569.5	0,0	1000
elf002_25	508659,0,76254.601563	0,0	1238.209961
elf002_26	504890,0,76954.398438	0,0	1076.699951
elf002_27	507420,0,74316.5	0,0	1157.459961
elf002_28	503729,0,74651.898438	0,0	950.2160034
elf002_29	505598,0,72439.898438	0,0	1043.680054
elf002_30	500972,0,72876.101563	0,0	1557.72998
elf002_31	503713,0,70274.703125	0,0	1230.609985
elf002_32	499741,0,69620.398438	0,0	1651.189941
elf002_33	503028,0,68000.398438	0,0	1059.26001
elf002_34	502230,0,65099.800781	0,0	1158.949951
elf002_35	502641,0,62239.800781	0,0	1196.339966
elf002_36	501015,0,63062.300781	0,0	1177.640015
elf002_37	500510,0,60576.199219	0,0	1458.040039
elf002_38	497295,0,61566.898438	0,0	1065.48999
elf002_39	496688,0,59837.699219	0,0	996.9470215
elf002_40	498276,0,57703.601563	0,0	1012.52002
elf002_41	496940,0,54325.300781	0,0	1000
elf002_42	495415,0,52912.199219	0,0	1144
elf002_43	494360,0,50781.199219	0,0	1211.290039
elf002_44	490659,0,49682.101563	0,0	1502.900024
elf002_45	493732,0,48179.199219	0,0	1256.150024
elf002_46	488596,0,47394.101563	0,0	1458.040039
elf002_47	491736,0,45330.398438	0,0	1368.310059
elf002_48	488708,0,42885.398438	0,0	2355.290039
elf002_49	487631,0,44657.398438	0,0	1009.409973
elf002_50	487878,0,40216	0,0	1345.880005
elf003_21	481480,0,32760.400391	0,0	2500
elf003_22	487761,0,32349.199219	0,0	2500
elf003_23	489411,0,28232.5	0,0	3203.189941
elf003_24	492722,0,28178.599609	0,0	1857.310059
elf003_25	484004,0,35919.5	0,0	1626.27002
elf003_26	485985,0,28965.800781	0,0	2373.97998
elf003_27	477629,0,31227.599609	0,0	2018.819946
elf003_28	489668,0,21563.400391	0,0	2112.280029
elf003_29	485275,0,22142.900391	0,0	2504.830078
elf003_30	484733,0,24647.699219	0,0	1551.5
elf003_31	484243,0,26348.199219	0,0	1514.109985
elf003_32	480471,0,29059.199219	0,0	2000.130005
elf003_33	480232,0,27828.699219	0,0	1399.709961
elf003_34	488254,0,36253.898438	0,0	1495.420044
elf004_37	475786,0,28028	0,0	2390.280029
elf004_38	478822,0,24959.300781	0,0	2519.47998
elf004_39	474590,0,23958	0,0	2325.679932
elf004_40	485379,0,14623	0,0	2519.47998
elf004_41	482956,0,18208.400391	0,0	2034.969971
elf004_42	481201,0,14962.099609	0,0	2207.23999
elf004_43	479263,0,17088.599609	0,0	2045.73999
elf004_44	471547,0,23212.300781	0,0	2108.540039
elf004_45	473588,0,21507.5	0,0	1996.390015
elf004_46	469304,0,25074.099609	0,0	1502.900024
elf004_47	476383,0,10978.299805	0,0	2395.659912
elf004_48	476598,0,13293.200195	0,0	1399.709961
elf004_49	475603,0,15527.400391	0,0	2099.570068
elf005_1	472977,0,18661.800781	0,0	2018.819946
elf005_2	469391,0,22182.599609	0,0	1727.209961
elf005_3	470522,0,19695.5	0,0	1929.089966
elf005_4	471529,0,12419.400391	0,0	2099.570068
elf005_5	470414,0,14553.700195	0,0	1458.030029
elf005_6	469348,0,12815.200195	0,0	1271.109985
elf005_7	471947,0,8254.19043	0,0	1701.040039
elf005_8	470545,0,9712.230469	0,0	1383.26001
elf005_9	468211,0,10565.700195	0,0	1830.390015
elf005_10	464041,0,998.52002	0,0	2984.620117
elf005_11	468066,0,3010.689941	0,0	2314.909912
elf005_12	465428,0,5406.359863	0,0	2557.169922
elf005_13	467807,0,668.93103	0,0	1615.050049
elf005_14	467743,0,13616.200195	0,0	1453.550049
elf005_20	493518,0,101307	0,0	1364.569946
elf005_21	495370,0,100966	0,0	1272.150024
elf005_22	496941,0,99512	0,0	1259.160034
elf005_24	495840,0,93825.796875	0,0	3162.810059
elf005_25	497365,0,95732.398438	0,0	1458.030029
elf005_26	496737,0,92345.296875	0,0	1413.170044
elf005_27	494965,0,94431.398438	0,0	2086.110107
elf005_28	490972,0,93803.296875	0,0	1996.390015
elf005_29	492565,0,95485.703125	0,0	1435.599976
elf005_30	489155,0,90909.703125	0,0	1794.5
elf005_31	489895,0,86602.601563	0,0	1727.209961
elf005_32	489177,0,88643.796875	0,0	1480.469971
elf006_1	473017,0,95202.398438	0,0	1441.920044
elf006_2	470164,0,91487.703125	0,0	1534.300049
elf006_3	469001,0,89818.898438	0,0	2002.670044
elf006_4	469938,0,88333.101563	0,0	1744.26001
elf006_5	464996,0,92887.5	0,0	1873.459961
elf006_6	466062,0,95407	0,0	1970.369995
elf006_7	466934,0,93695	0,0	1388.949951
elf006_8	465642,0,100263	0,0	1615.050049
elf006_9	467665,0,101997	0,0	1641.969971
elf006_10	465496,0,102259	0,0	1514.109985
elf006_11	468431,0,99810.101563	0,0	1383.26001
elf006_20	463315,0,15912.900391	0,0	2131.870117
elf006_21	459180,0,12973.5	0,0	2002.670044
elf006_22	464348,0,16462	0,0	1388.949951
elf006_23	461894,0,11552.200195	0,0	2099.570068
elf006_24	457372,0,15331.400391	0,0	2131.870117
elf006_25	458696,0,17431	0,0	1582.75
elf006_26	456725,0,19595.199219	0,0	1615.050049
elf006_27	455121,0,12850.5	0,0	2317.899902
elf006_28	458747,0,7186.649902	0,0	2523.52002
elf006_29	455906,0,6252.009766	0,0	2018.819946
elf006_30	457233,0,3934.110107	0,0	1981.430054
elf006_31	459458,0,4793.97998	0,0	1495.420044
elf006_33	460329,0,217.992996	0,0	1570.189941
elf006_34	454205,0,3829.429932	0,0	1996.380005
elf006_38	457240,0,10105.299805	0,0	1953.569946
elf006_39	451109,0,4053.73999	0,0	1816.930054
elf007_1	440433,0,221.164001	0,0	2635.77002
elf007_3	437081,0,828.234009	0,0	1722.719971
elf007_4	438884,0,2766.300049	0,0	1534.300049
elf007_5	438131,0,8069.049805	0,0	2449.5
elf007_6	441792,0,9118.839844	0,0	1857.310059
elf007_7	438728,0,10849.599609	0,0	2000.079956
elf007_8	440634,0,15444.5	0,0	2126.48999
elf007_9	437727,0,16521.199219	0,0	1534.300049
elf007_10	436247,0,13802.5	0,0	1938.060059
elf007_12	432909,0,1474.25	0,0	1507.380005
elf007_13	431105,0,262.964996	0,0	1507.380005
elf007_14	434066,0,4731.279785	0,0	1130.540039
elf007_15	435197,0,5511.890137	0,0	1130.540039
elf007_17	422842,0,1985.689941	0,0	1857.310059
elf007_18	420769,0,4462.100098	0,0	1588.140015
elf007_19	423192,0,6077.160156	0,0	1588.140015
elf007_20	422626,0,4166.009766	0,0	1184.369995
elf007_21	421011,0,11595.299805	0,0	2530.25
elf007_22	421818,0,8655.459961	0,0	2018.819946
elf007_23	422760,0,9732.160156	0,0	1399.709961
elf007_24	429813,0,9038.089844	0,0	2799.429932
elf007_25	429534,0,5649.660156	0,0	1615.050049
elf007_26	427246,0,6412.319824	0,0	1507.380005
elf007_27	427471,0,8924.629883	0,0	1561.219971
elf007_28	466079,0,86185.5	0,0	1869.280029
elf007_29	465106,0,87194.898438	0,0	1420.650024
elf007_30	466004,0,85213.398438	0,0	1458.040039
elf007_31	460695,0,88017.398438	0,0	1345.880005
elf007_32	461499,0,88765.101563	0,0	1028.099976
elf007_33	468378,0,83437.601563	0,0	1327.189941
elf007_34	468826,0,79586.898438	0,0	1215.030029
elf007_35	466639,0,80708.5	0,0	2373.97998
elf007_36	460919,0,83175.898438	0,0	1233.719971
elf007_37	462247,0,84185.296875	0,0	1028.099976
elf007_38	462490,0,83119.898438	0,0	1046.790039
elf007_39	458172,0,77792.398438	0,0	2654.370117
elf007_40	461181,0,79418.703125	0,0	1626.27002
elf007_41	460265,0,77605.5	0,0	1495.420044
elf007_42	455221,0,75866.898438	0,0	1215.030029
elf007_43	459480,0,72055.398438	0,0	2422.580078
elf007_44	458414,0,72521.101563	0,0	1514.109985
elf007_45	456564,0,78372	0,0	1502.900024
elf007_46	461858,0,73639	0,0	1547.76001
elf007_47	455927,0,67425.601563	0,0	2341.830078
elf007_48	455523,0,69686.703125	0,0	1641.969971
elf007_49	453612,0,71732.398438	0,0	1641.969971
elf007_50	455120,0,71005.703125	0,0	1641.969971
elf008_1	451360,0,76128.898438	0,0	1390.73999
elf008_2	447165,0,76128.898438	0,0	1637.48999
elf008_3	445416,0,77071	0,0	1323.449951
elf008_4	445169,0,75433.5	0,0	1458.040039
elf008_5	443487,0,73639	0,0	1525.329956
elf008_6	443398,0,72798.203125	0,0	1339.650024
elf008_7	441544,0,72782.601563	0,0	1401.959961
elf008_8	447659,0,71261.296875	0,0	2041.25
elf008_9	445819,0,70117.296875	0,0	1547.76001
elf008_10	447726,0,69130.296875	0,0	1547.76001
elf008_11	447547,0,66775	0,0	1413.170044
elf008_12	424240,0,15272.700195	0,0	1727.209961
elf008_13	425788,0,15048.400391	0,0	1839.369995
elf008_14	425758,0,35864.601563	0,0	1289.800049
elf008_15	426375,0,36986.101563	0,0	1196.339966
elf008_16	429123,0,36182.300781	0,0	1028.099976
elf008_17	429254,0,42014.5	0,0	1252.420044
elf008_18	430712,0,43547.300781	0,0	1211.290039
elf008_19	431777,0,44295	0,0	1196.339966
elf008_20	433198,0,40986.398438	0,0	1289.800049
elf008_21	434357,0,42107.898438	0,0	1196.339966
elf008_22	435422,0,43472.5	0,0	1233.719971
elf008_23	432749,0,46014.699219	0,0	1196.339966
elf008_24	432226,0,39696.601563	0,0	1046.790039
elf008_25	436993,0,46257.699219	0,0	1196.339966
elf008_26	436114,0,45285.699219	0,0	1140.26001
elf008_27	433609,0,47603.601563	0,0	1215.030029
elf008_28	428882,0,40553.101563	0,0	908.6760254
elf008_29	434738,0,48897.199219	0,0	1000
elf009_1	443685,0,67567.5	0,0	1301.02002
elf009_2	440357,0,68277.796875	0,0	1102.869995
elf009_3	442470,0,66763.703125	0,0	1009.409973
elf009_4	444077,0,64240.199219	0,0	1252.420044
elf009_5	442451,0,62520.398438	0,0	1196.339966
elf009_6	442956,0,61305.398438	0,0	1308.48999
elf009_7	442208,0,64146.699219	0,0	1028.099976
elf009_8	443591,0,57959.398438	0,0	1289.800049
elf009_9	441965,0,57174.300781	0,0	1102.869995
elf009_10	442245,0,58445.398438	0,0	1046.790039
elf009_11	440787,0,52781.5	0,0	1215.030029
elf009_12	440806,0,54071.300781	0,0	1065.48999
elf009_13	440730,0,55288.601563	0,0	800.5
elf009_14	440020,0,47584.699219	0,0	1458.040039
elf009_15	441236,0,48781	0,0	1327.189941
elf009_16	438768,0,49154.898438	0,0	1308.48999
elf009_17	440208,0,49940	0,0	1289.800049
elf009_18	435852,0,51566.199219	0,0	1345.880005
elf009_19	437198,0,52594.300781	0,0	1289.800049
elf009_20	437777,0,53790.699219	0,0	1401.959961
elf009_21	439030,0,59286.398438	0,0	1607.579956
elf009_22	439553,0,61043.5	0,0	1233.719971
elf009_23	438301,0,57342.300781	0,0	1252.420044
elf009_24	439535,0,64950.300781	0,0	1327.189941
elf009_25	439497,0,64053	0,0	1215.030029
elf009_26	437516,0,64426.898438	0,0	1065.48999
elf009_27	437964,0,63324	0,0	1252.420044
elf009_28	438488,0,67698.101563	0,0	1046.790039
elf010_1	428467,0,73678.796875	0,0	542.0900269
elf010_2	427899,0,72119.601563	0,0	475.9729919
elf010_3	424407,0,76348	0,0	2507.939941
elf010_4	422849,0,77609.203125	0,0	1183.869995
elf010_5	425435,0,77920.796875	0,0	1121.560059
elf010_6	422615,0,74727.398438	0,0	1105.98999
elf010_7	424235,0,76627.796875	0,0	1261.76001
elf010_8	421852,0,81129.703125	0,0	1261.76001
elf010_9	423410,0,81269.898438	0,0	1277.339966
elf010_10	424391,0,82749.703125	0,0	1121.560059
elf010_11	423475,0,82182.398438	0,0	2579.600098
elf010_12	428578,0,83827.398438	0,0	2691.76001
elf010_13	428129,0,82182.398438	0,0	1439.339966
elf010_14	429905,0,84406.796875	0,0	1401.959961
elf010_15	427419,0,84724.601563	0,0	1401.959961
elf010_16	415655,0,84107.296875	0,0	2037.51001
elf010_17	426263,0,81163.203125	0,0	1495.420044
elf010_18	425094,0,79621.101563	0,0	1196.339966
elf010_19	420185,0,75770.796875	0,0	1200
elf010_20	419044,0,76518.5	0,0	1177.640015
elf010_21	411623,0,91173.601563	0,0	3009.530029
elf010_22	410633,0,89715.601563	0,0	1644.959961
elf010_23	412894,0,92332.601563	0,0	1514.109985
elf010_24	410520,0,92145.601563	0,0	1514.109985
elf010_25	411844,0,93843.398438	0,0	1158.949951
elf010_26	413291,0,87588.398438	0,0	1570.189941
elf010_27	414895,0,87023.796875	0,0	1364.569946
elf010_28	414053,0,85715.296875	0,0	1308.48999
elf010_29	414427,0,86388.296875	0,0	2336.590088
elf010_30	415219,0,83325.601563	0,0	972.0230103
elf010_31	416542,0,84424.796875	0,0	1009.409973
elf010_32	428745,0,86578.203125	0,0	1211.290039
elf011_15	410108,0,70031.601563	0,0	1668.890015
elf011_16	412088,0,65749.101563	0,0	2392.669922
elf011_17	414051,0,65281.800781	0,0	1607.569946
elf011_18	410705,0,66366	0,0	1495.420044
elf011_19	412761,0,67338	0,0	1196.329956
elf011_42	410476,0,49317.199219	0,0	1261.76001
elf011_43	411099,0,43226.5	0,0	1230.599976
elf011_44	411831,0,44784.199219	0,0	1121.560059
elf011_45	412891,0,46014.800781	0,0	1183.869995
elf011_48	409858,0,31122.900391	0,0	739.9199829
elf012_6	410741,0,96796.796875	0,0	1401.949951
elf012_7	412050,0,97937.101563	0,0	1233.719971
elf012_8	411302,0,99862.398438	0,0	1121.560059
elf012_9	410405,0,101395	0,0	1084.180054
elf012_33	433079,0,88431.5	0,0	1339.640015
elf012_34	433444,0,89640.5	0,0	1183.869995
elf012_35	430088,0,90036	0,0	1308.48999
elf012_36	430726,0,93805.703125	0,0	1277.339966
elf012_37	430773,0,92559.5	0,0	1199.449951
elf012_38	428156,0,95067.398438	0,0	1012.52002
elf012_39	428172,0,93805.703125	0,0	1043.680054
elf012_40	431894,0,96811.296875	0,0	2040.619995
elf012_41	433732,0,97387.601563	0,0	1137.140015
elf012_42	434791,0,93680.296875	0,0	1230.599976
elf012_43	435103,0,94879.703125	0,0	1043.680054
elf012_44	430835,0,96359.5	0,0	1121.560059
elf012_45	433690,0,90588.101563	0,0	1012.52002
elf012_46	429965,0,91613.601563	0,0	1103.390015
elf012_47	432457,0,87511.601563	0,0	1038.47998
elf012_48	437377,0,97221.398438	0,0	1207.23999
elf012_49	439064,0,98493.601563	0,0	1479.839966
elf012_50	440830,0,99532.101563	0,0	1375.98999
elf013_1	444013,0,101936	0,0	1480.459961
elf013_2	442673,0,102061	0,0	1043.680054
le002_1	495144,0,92928.203125	0,0	1588.880005
lec002_1	498105,0,94453.5	0,0	1188.859985
le003_1	466836,0,100938	0,0	1074.829956
le004_1	411640,0,64759.898438	0,0	1531.77002
leb001_1	440050,0,48848.5	0,0	1323.449951
elf003_11	511699,0,122148	0,0	1157.459961
elf003_12	511026,0,123656	0,0	1076.699951
elf003_14	511861,0,128743	0,0	1507.380005
elf003_15	509277,0,130250	0,0	1507.380005
elf003_16	509728,0,124346	0,0	1426.630005
elf003_17	510326,0,127384	0,0	1157.459961
elf003_18	501109,0,127163	0,0	995.9500122
elf003_19	507807,0,128162	0,0	995.9500122
elf003_20	503614,0,129694	0,0	800
elf004_1	503782,0,133224	0,0	986.5620117
elf004_2	504730,0,134574	0,0	1038.48999
elf004_3	506391,0,138183	0,0	1077.430054
elf004_4	506677,0,139753	0,0	1103.390015
elf004_5	506768,0,141077	0,0	1142.339966
elf004_6	506871,0,143881	0,0	1298.109985
elf004_7	502341,0,147542	0,0	2115.919922
elf004_8	503250,0,145634	0,0	1401.959961
elf004_9	510363,0,148983	0,0	1713.5
elf004_10	511324,0,146568	0,0	1220.219971
elf004_11	510285,0,144440	0,0	1116.369995
elf004_12	503511,0,150308	0,0	1861.800049
elf004_14	502592,0,157598	0,0	1256.150024
elf004_15	502367,0,156050	0,0	1031.839966
elf004_16	503982,0,158518	0,0	897.2520142
elf004_17	511161,0,152192	0,0	1233.719971
elf004_18	498033,0,129525	0,0	800
elf004_19	499603,0,127721	0,0	807.5269775
elf004_20	500148,0,129525	0,0	807.5269775
elf004_21	496631,0,128799	0,0	897.2520142
elf004_22	495212,0,124849	0,0	1031.839966
elf004_23	492408,0,125297	0,0	1031.839966
elf004_24	494651,0,123592	0,0	1009.409973
elf004_25	490703,0,124445	0,0	1031.839966
elf004_26	488819,0,122650	0,0	986.9780273
elf004_27	490793,0,120116	0,0	897.2520142
elf004_28	494763,0,117715	0,0	1682.349976
elf004_29	493754,0,119308	0,0	1099.130005
elf004_30	497051,0,117155	0,0	1301.02002
elf004_31	487630,0,119196	0,0	1009.409973
elf004_32	488393,0,117289	0,0	964.5460205
elf004_33	488415,0,112960	0,0	919.684021
elf004_34	490723,0,110858	0,0	800
elf004_35	489217,0,114960	0,0	649.0540161
elf004_36	488901,0,115887	0,0	822.4810181
elf005_15	492507,0,107908	0,0	1453.550049
elf005_16	488938,0,107401	0,0	1308.48999
elf005_17	489294,0,106092	0,0	1028.099976
elf005_18	491855,0,106073	0,0	1028.099976
elf005_19	489462,0,104522	0,0	1121.569946
elf005_23	489386,0,102668	0,0	897.2520142
elf006_12	465104,0,108558	0,0	3103
elf006_13	462076,0,106353	0,0	1887.969971
elf006_14	465197,0,106334	0,0	1532.810059
elf006_15	466263,0,109325	0,0	1887.969971
elf006_16	468375,0,107362	0,0	1383.26001
elf006_17	462101,0,114798	0,0	2108.540039
elf006_18	460733,0,113362	0,0	1502.900024
elf006_19	463604,0,114192	0,0	1345.880005
elf012_15	410124,0,106405	0,0	1480.459961
elf012_16	409945,0,112080	0,0	1816.930054
elf012_20	411694,0,112129	0,0	1372.790039
elf012_21	415601,0,110742	0,0	1626.27002
elf012_22	417022,0,112443	0,0	1514.109985
elf012_23	419414,0,111676	0,0	1682.339966
elf012_24	419228,0,113826	0,0	1401.949951
elf012_25	417115,0,106629	0,0	1495.420044
elf012_26	419097,0,106162	0,0	1215.030029
elf012_27	420873,0,106910	0,0	1158.949951
elf012_28	425508,0,108994	0,0	2196.389893
elf012_29	427627,0,107654	0,0	1199.449951
elf012_30	424309,0,108713	0,0	1495.420044
elf012_31	432393,0,108433	0,0	1510.98999
elf012_32	430898,0,107748	0,0	1308.48999
elf013_3	443421,0,103400	0,0	996.9450073
elf013_4	444477,0,106996	0,0	1607.569946
elf013_5	444931,0,105737	0,0	1012.52002
elf013_6	444184,0,108603	0,0	1012.52002
elf013_7	445134,0,109553	0,0	965.789978
elf013_8	443778,0,110051	0,0	1105.97998
elf013_9	444320,0,113200	0,0	1492.819946
elf013_10	443321,0,114809	0,0	1142.329956
elf013_11	444697,0,114900	0,0	1012.52002
elf013_12	443419,0,112574	0,0	996.9439697
elf013_13	442033,0,118462	0,0	1261.76001
elf013_14	441379,0,120191	0,0	996.9439697
elf013_15	440304,0,119895	0,0	1199.449951
elf013_16	439681,0,120705	0,0	1012.52002
elf013_17	433715,0,121734	0,0	2087.350098
elf013_18	435942,0,121889	0,0	1230.599976
elf013_19	435662,0,120472	0,0	1059.25
elf013_20	432500,0,121983	0,0	1199.449951
elf013_21	433824,0,120927	0,0	1012.52002
elf013_22	424384,0,123581	0,0	2373.969971
elf013_23	426964,0,124030	0,0	1383.26001
elf013_24	426683,0,122422	0,0	1215.030029
elf013_25	428356,0,122964	0,0	1261.76001
elf013_26	421845,0,122917	0,0	1230.599976
elf013_27	422125,0,124724	0,0	1199.449951
elf013_28	415614,0,125690	0,0	1339.640015
elf013_29	417374,0,125736	0,0	1308.48999
elf013_30	418900,0,125067	0,0	1433.109985
elf013_31	413230,0,125736	0,0	1370.800049
elf013_32	414336,0,124677	0,0	1121.560059
elf013_33	416906,0,122574	0,0	1121.560059
elf013_34	415364,0,122294	0,0	1028.099976
elf013_35	412607,0,121406	0,0	1043.680054
elf013_36	411491,0,120547	0,0	960.5969849
elf013_37	410270,0,124791	0,0	1142.329956
elf013_39	410608,0,123325	0,0	986.559021
elf013_41	410829,0,117911	0,0	1199.449951
elf013_44	432390,0,112511	0,0	2523.51001
elf013_45	431129,0,113867	0,0	1386.380005
elf013_46	433247,0,111935	0,0	1433.109985
elf013_47	431113,0,111670	0,0	1526.569946
elf013_48	427390,0,113944	0,0	1510.98999
elf013_49	427966,0,112293	0,0	1324.069946
elf013_50	425007,0,114178	0,0	1526.569946
elf013_51	423557,0,113288	0,0	2000.119995
elf014_1	410363,0,130384	0,0	1401.949951
elf014_2	411469,0,131390	0,0	1386.369995
elf014_3	411765,0,132926	0,0	1277.329956
elf014_4	413245,0,133337	0,0	1043.680054
elf014_5	412554,0,134487	0,0	1051.459961
elf014_6	416157,0,136842	0,0	1196.329956
elf014_7	417668,0,135658	0,0	1277.329956
elf014_8	419133,0,135954	0,0	1215.030029
elf014_9	419896,0,135985	0,0	1215.030029
elf014_10	424709,0,136001	0,0	1261.76001
elf014_11	425753,0,134240	0,0	1105.97998
elf014_12	426401,0,135075	0,0	1215.030029
elf014_13	423971,0,136496	0,0	1196.329956
elf014_14	430208,0,132761	0,0	2165.23999
elf014_15	428136,0,132060	0,0	1355.219971
elf014_16	430161,0,134209	0,0	1215.030029
elf014_17	430006,0,132465	0,0	1246.180054
elf014_18	431968,0,130985	0,0	1215.030029
elf014_19	432810,0,136297	0,0	1495.420044
elf014_20	432999,0,135336	0,0	1028.099976
elf014_21	438289,0,131075	0,0	1570.189941
elf014_22	438327,0,132982	0,0	1121.560059
elf014_23	436906,0,130122	0,0	1121.560059
elf014_24	435634,0,153599	0,0	1532.800049
elf014_25	434270,0,153300	0,0	1215.02002
elf014_26	434120,0,154889	0,0	1158.949951
elf014_27	433428,0,154347	0,0	1514.109985
elf014_28	429185,0,155057	0,0	1233.719971
elf014_29	429896,0,156646	0,0	1196.329956
elf014_30	429896,0,157375	0,0	1196.329956
elf014_31	433597,0,159076	0,0	1327.180054
elf014_32	433185,0,161375	0,0	1401.949951
elf014_33	433765,0,160216	0,0	1233.719971
elf014_34	432961,0,160179	0,0	1196.329956
elf014_35	429544,0,161334	0,0	1188.849976
elf014_36	428082,0,167805	0,0	1220.219971
elf014_37	426288,0,168422	0,0	1327.180054
elf014_38	424680,0,167936	0,0	1196.329956
elf014_39	420123,0,168422	0,0	1525.319946
elf014_40	429960,0,167447	0,0	1547.76001
elf014_41	417870,0,168905	0,0	1816.939941
elf014_42	419036,0,165047	0,0	1256.150024
elf014_43	418992,0,168613	0,0	1278.589966
elf015_1	432568,0,172835	0,0	2519.48999
elf015_2	433030,0,176658	0,0	1607.579956
elf015_3	433030,0,179051	0,0	1028.099976
elf015_4	430151,0,173219	0,0	1401.959961
elf015_5	433796,0,172490	0,0	1588.880005
elf015_6	432525,0,171854	0,0	1327.189941
elf015_7	437441,0,167555	0,0	1308.48999
elf015_8	434170,0,164340	0,0	1009.409973
elf015_9	435404,0,164658	0,0	803.7890015
elf015_10	436937,0,172079	0,0	1271.109985
elf015_11	436880,0,173256	0,0	1102.869995
elf015_12	437909,0,174528	0,0	1121.569946
elf015_13	438918,0,168938	0,0	1196.339966
elf015_14	439909,0,169219	0,0	1252.420044
elf015_15	443273,0,167817	0,0	1420.650024
elf015_16	444563,0,166508	0,0	1289.800049
elf015_17	449536,0,165349	0,0	1701.040039
elf015_18	447517,0,164602	0,0	1439.339966
elf015_19	451050,0,165574	0,0	1252.420044
elf015_20	449027,0,166527	0,0	1345.880005
elf015_21	455824,0,170206	0,0	3073.090088
elf015_22	457461,0,168950	0,0	1547.76001
elf015_23	455353,0,168344	0,0	1500
elf015_24	456003,0,172225	0,0	1413.170044
elf015_25	453379,0,169712	0,0	1233.719971
elf015_26	459181,0,163985	0,0	1514.109985
elf015_27	460546,0,165723	0,0	1140.26001
elf015_28	458882,0,165574	0,0	1196.339966
