GroupName	Name	TotalMobCount	Spawntime	MobTID	MobLV	Rate	MaxMobCount	MobAITID	SiegeWarType	IsBoss
pr007	pr007_01	1	19	393	57	10000	0	3930	0	0
pr007	pr007_02	2	19	416	56	10000	0	4160	0	0
pr007	pr007_03	1	19	392	55	10000	0	3921	0	0
pr007	pr007_04	2	19	416	56	10000	0	4160	0	0
pr007	pr007_05	1	19	409	56	10000	0	4090	0	0
pr007	pr007_06	2	19	392	55	10000	0	3921	0	0
pr007	pr007_07	1	19	421	55	10000	0	4210	0	0
pr007	pr007_08	2	19	409	56	10000	0	4090	0	0
pr007	pr007_09	1	19	421	55	10000	0	4211	0	0
pr008	pr008_01	2	18	386	53	10000	0	3860	0	0
pr008	pr008_02	1	18	386	53	10000	0	3860	0	0
pr008	pr008_03	2	18	412	53	10000	0	4121	0	0
pr008	pr008_04	1	18	386	53	10000	0	3860	0	0
pr008	pr008_05	2	19	387	54	10000	0	3870	0	0
pr008	pr008_06	1	19	387	54	10000	0	3871	0	0
pr008	pr008_07	2	18	386	53	10000	0	3860	0	0
pr008	pr008_08	1	18	412	53	10000	0	4120	0	0
pr008	pr008_09	2	19	387	54	10000	0	3871	0	0
pr009	pr009_01	1	19	387	54	10000	0	3870	0	0
pr009	pr009_02	2	19	417	54	10000	0	4170	0	0
pr009	pr009_03	1	19	387	54	10000	0	3871	0	0
pr009	pr009_04	2	19	387	54	10000	0	3870	0	0
pr009	pr009_05	1	30	389	55	10000	0	3890	0	0
pr009	pr009_06	2	19	392	55	10000	0	3921	0	0
pr009	pr009_07	1	19	387	54	10000	0	3870	0	0
pr009	pr009_08	2	19	417	54	10000	0	4170	0	0
pr009	pr009_09	1	19	392	55	10000	0	3921	0	0
pr010	pr010_01	1	19	408	57	10000	0	4080	0	0
pr010	pr010_02	2	19	391	56	10000	0	3910	0	0
pr010	pr010_03	1	19	392	55	10000	0	3921	0	0
pr010	pr010_04	2	19	391	56	10000	0	3910	0	0
pr010	pr010_05	1	19	409	56	10000	0	4090	0	0
pr010	pr010_06	2	19	392	55	10000	0	3921	0	0
pr010	pr010_07	1	30	389	55	10000	0	3890	0	0
pr010	pr010_08	2	19	409	56	10000	0	4090	0	0
pr010	pr010_09	1	30	389	55	10000	0	3891	0	0
pr011	pr011_01	2	19	416	56	10000	0	4160	0	0
pr011	pr011_02	1	19	416	56	10000	0	4160	0	0
pr011	pr011_03	2	19	409	56	10000	0	4091	0	0
pr011	pr011_04	1	19	393	57	10000	0	3930	0	0
pr011	pr011_05	2	19	393	57	10000	0	3930	0	0
pr011	pr011_06	1	19	409	56	10000	0	4091	0	0
pr011	pr011_07	1	19	416	56	10000	0	4160	0	0
pr012	pr012_01	2	19	391	56	10000	0	3910	0	0
pr012	pr012_02	2	19	391	56	10000	0	3911	0	0
pr012	pr012_03	1	19	409	56	10000	0	4090	0	0
pr012	pr012_04	2	19	408	57	10000	0	4080	0	0
pr012	pr012_05	1	19	409	56	10000	0	4091	0	0
pr012	pr012_06	2	19	409	56	10000	0	4090	0	0
pr012	pr012_07	1	19	391	56	10000	0	3910	0	0
pr013	pr013_01	2	20	423	58	10000	0	4231	0	0
pr013	pr013_02	1	20	423	58	10000	0	4230	0	0
pr013	pr013_03	2	20	423	58	10000	0	4230	0	0
pr013	pr013_04	1	20	423	58	10000	0	4231	0	0
pr013	pr013_05	2	19	422	57	10000	0	4220	0	0
pr013	pr013_06	1	19	422	57	10000	0	4220	0	0
pr013	pr013_07	1	20	423	58	10000	0	4231	0	0
pr013	pr013_08	1	19	393	57	10000	0	3930	0	0
pr013	pr013_09	1	20	423	58	10000	0	4230	0	0
pr014	pr014_01	1	20	424	59	10000	0	4241	0	0
pr014	pr014_02	2	19	393	57	10000	0	3930	0	0
pr014	pr014_03	1	19	422	57	10000	0	4220	0	0
pr014	pr014_04	2	19	422	57	10000	0	4221	0	0
pr014	pr014_05	1	19	393	57	10000	0	3930	0	0
pr014	pr014_06	2	20	423	58	10000	0	4230	0	0
pr014	pr014_07	1	20	423	58	10000	0	4231	0	0
pr014	pr014_08	2	20	423	58	10000	0	4230	0	0
pr014	pr014_09	1	20	423	58	10000	0	4230	0	0
pr014	pr014_10	2	20	423	58	10000	0	4231	0	0
pr014	pr014_11	1	19	393	57	10000	0	3930	0	0
pr014	pr014_12	2	20	418	58	10000	0	4180	0	0
pr014	pr014_13	1	20	418	58	10000	0	4181	0	0
pr015	pr015_01	2	20	407	58	10000	0	4070	0	0
pr015	pr015_02	1	20	407	58	10000	0	4070	0	0
pr015	pr015_03	2	20	407	58	10000	0	4071	0	0
pr015	pr015_04	1	20	407	58	10000	0	4070	0	0
pr015	pr015_05	2	19	408	57	10000	0	4080	0	0
pr015	pr015_06	1	19	408	57	10000	0	4081	0	0
pr015	pr015_07	1	20	407	58	10000	0	4070	0	0
pr015	pr015_08	1	19	408	57	10000	0	4080	0	0
pr015	pr015_09	1	20	407	58	10000	0	4071	0	0
pr016	pr016_01	1	30	425	59	10000	0	4250	0	0
pr016	pr016_02	2	19	408	57	10000	0	4080	0	0
pr016	pr016_03	1	19	408	57	10000	0	4081	0	0
pr016	pr016_04	2	19	408	57	10000	0	4080	0	0
pr016	pr016_05	1	19	408	57	10000	0	4080	0	0
pr016	pr016_06	2	20	407	58	10000	0	4071	0	0
pr016	pr016_07	1	20	407	58	10000	0	4070	0	0
pr016	pr016_08	2	20	407	58	10000	0	4070	0	0
pr016	pr016_09	1	20	407	58	10000	0	4071	0	0
pr016	pr016_10	2	20	407	58	10000	0	4070	0	0
pr016	pr016_11	1	19	408	57	10000	0	4080	0	0
pr016	pr016_12	2	20	418	58	10000	0	4181	0	0
pr016	pr016_13	1	20	418	58	10000	0	4180	0	0
pr017	pr017_01	1	120	428	60	10000	0	4280	0	0
pr017	pr017_02	2	20	423	58	10000	0	4231	0	0
pr017	pr017_03	1	20	423	58	10000	0	4230	0	0
pr017	pr017_04	2	20	407	58	10000	0	4070	0	0
pr017	pr017_05	1	20	407	58	10000	0	4071	0	0
pr017	pr017_06	2	20	418	58	10000	0	4180	0	0
pr017	pr017_07	1	20	418	58	10000	0	4180	0	0
pr018	pr018_01	1	30	410	51	10000	0	4101	0	0
pr018	pr018_02	1	18	411	52	10000	0	4110	0	0
pr018	pr018_03	1	18	411	52	10000	0	4110	0	0
pr018	pr018_04	1	30	410	51	10000	0	4101	0	0
pr018	pr018_05	1	18	411	52	10000	0	4110	0	0
pr018	pr018_06	1	18	411	52	10000	0	4110	0	0
pr018	pr018_07	1	18	412	53	10000	0	4121	0	0
pr018	pr018_08	1	19	417	54	10000	0	4170	0	0
pr018	pr018_09	1	19	417	54	10000	0	4170	0	0
pr018	pr018_10	1	18	412	53	10000	0	4121	0	0
pr018	pr018_11	1	18	412	53	10000	0	4120	0	0
pr018	pr018_12	1	19	417	54	10000	0	4170	0	0
pr018	pr018_13	1	18	412	53	10000	0	4121	0	0
pr018	pr018_14	1	18	412	53	10000	0	4120	0	0
pr018	pr018_15	1	19	417	54	10000	0	4170	0	0
pr018	pr018_16	1	18	412	53	10000	0	4121	0	0
pr018	pr018_17	1	18	412	53	10000	0	4120	0	0
pr018	pr018_18	1	19	417	54	10000	0	4170	0	0
pr018	pr018_19	1	18	412	53	10000	0	4121	0	0
pr018	pr018_20	1	18	412	53	10000	0	4120	0	0
pr018	pr018_21	1	19	417	54	10000	0	4170	0	0
pr018	pr018_22	1	19	392	55	10000	0	3921	0	0
pr018	pr018_23	1	19	421	55	10000	0	4210	0	0
pr018	pr018_24	1	30	389	55	10000	0	3890	0	0
pr018	pr018_25	1	18	412	53	10000	0	4121	0	0
pr018	pr018_26	1	19	417	54	10000	0	4170	0	0
pr018	pr018_27	1	19	392	55	10000	0	3920	0	0
pr018	pr018_28	1	18	412	53	10000	0	4121	0	0
pr018	pr018_29	1	19	417	54	10000	0	4170	0	0
pr018	pr018_30	1	19	392	55	10000	0	3920	0	0
pr018	pr018_31	1	20	423	58	10000	0	4231	0	0
pr018	pr018_32	1	20	407	58	10000	0	4070	0	0
pr018	pr018_33	1	19	393	57	10000	0	3930	0	0
pr018	pr018_34	1	20	418	58	10000	0	4181	0	0
pr018	pr018_35	1	20	423	58	10000	0	4230	0	0
pr018	pr018_36	1	19	408	57	10000	0	4080	0	0
pr018	pr018_37	1	20	418	58	10000	0	4181	0	0
pr018	pr018_38	1	20	407	58	10000	0	4070	0	0
pd300	ps300_01	1	120	898	80	10000	0	8980	0	0
Psn_a	Psn_a_01	1	35	364	85	10000	0	3640	0	0
Psn_a	Psn_a_02	2	35	364	85	10000	0	3640	0	0
Psn_a	Psn_a_03	2	35	364	85	10000	0	3640	0	0
Psn_a	Psn_a_04	1	35	366	86	10000	0	3660	0	0
Psn_a	Psn_a_05	2	35	364	85	10000	0	3640	0	0
Psn_a	Psn_a_06	1	35	364	85	10000	0	3641	0	0
Psn_a	Psn_a_07	2	35	366	86	10000	0	3660	0	0
Psn_a	Psn_a_08	1	35	364	85	10000	0	3640	0	0
Psn_a	Psn_a_09	3	35	364	85	10000	0	3641	0	0
Psn_a	Psn_a_10	2	35	364	85	10000	0	3640	0	0
Psn_a	Psn_a_11	3	35	366	86	10000	0	3660	0	0
Psn_a	Psn_a_12	2	35	362	88	10000	0	3620	0	0
Psn_a	Psn_a_13	2	35	364	85	10000	0	3642	0	0
Psn_a	Psn_a_14	3	35	366	86	10000	0	3660	0	0
Psn_a	Psn_a_15	2	35	364	85	10000	0	3641	0	0
Psn_a	Psn_a_16	2	35	364	85	10000	0	3640	0	0
Psn_a	Psn_a_17	2	35	364	85	10000	0	3640	0	0
Psn_a	Psn_a_18	2	35	364	85	10000	0	3640	0	0
Psn_a	Psn_a_19	2	35	364	85	10000	0	3640	0	0
Psn_a	Psn_a_20	2	35	364	85	10000	0	3641	0	0
Psn_a	Psn_a_21	3	35	362	88	10000	0	3620	0	0
Psn_a	Psn_a_22	1	35	366	86	10000	0	3660	0	0
Psn_a	Psn_a_23	1	35	364	85	10000	0	3640	0	0
Psn_a	Psn_a_24	1	35	366	86	10000	0	3660	0	0
Psn_a	Psn_a_25	2	35	364	85	10000	0	3642	0	0
Psn_a	Psn_a_26	1	35	366	86	10000	0	3660	0	0
Psn_a	Psn_a_27	1	35	366	86	10000	0	3660	0	0
Psn_a	Psn_a_28	1	35	362	88	10000	0	3621	0	0
Psn_a	Psn_a_29	3	35	364	85	10000	0	3640	0	0
Psn_a	Psn_a_30	3	35	366	86	10000	0	3661	0	0
Psn_a	Psn_a_31	2	35	364	85	10000	0	3640	0	0
Psn_a	Psn_a_32	2	35	366	86	10000	0	3660	0	0
Psn_a	Psn_a_33	2	35	366	86	10000	0	3662	0	0
Psn_a	Psn_a_34	2	35	362	88	10000	0	3620	0	0
Psn_a	Psn_a_35	3	35	364	85	10000	0	3640	0	0
Psn_a	Psn_a_36	2	35	366	86	10000	0	3662	0	0
Psn_a	Psn_a_37	2	35	362	88	10000	0	3620	0	0
Psn_a	Psn_a_38	3	35	364	85	10000	0	3640	0	0
Psn_a	Psn_a_39	2	35	366	86	10000	0	3660	0	0
Psn_a	Psn_a_40	2	35	366	86	10000	0	3660	0	0
Psn_a	Psn_a_41	2	35	366	86	10000	0	3661	0	0
Psn_a	Psn_a_42	2	35	366	86	10000	0	3660	0	0
Psn_a	Psn_a_43	3	35	364	85	10000	0	3640	0	0
Psn_a	Psn_a_44	3	35	366	86	10000	0	3660	0	0
Psn_a	Psn_a_45	3	35	366	86	10000	0	3661	0	0
Psn_a	Psn_a_46	2	35	364	85	10000	0	3640	0	0
Psn_a	Psn_a_47	2	35	366	86	10000	0	3660	0	0
Psn_b	Psn_b_01	3	35	366	86	10000	0	3660	0	0
Psn_b	Psn_b_02	3	35	364	85	10000	0	3640	0	0
Psn_b	Psn_b_03	3	35	364	85	10000	0	3640	0	0
Psn_b	Psn_b_04	2	35	366	86	10000	0	3661	0	0
Psn_b	Psn_b_05	2	35	365	89	10000	0	3650	0	0
Psn_b	Psn_b_06	2	35	366	86	10000	0	3660	0	0
Psn_b	Psn_b_07	3	35	364	85	10000	0	3641	0	0
Psn_b	Psn_b_08	2	35	366	86	10000	0	3660	0	0
Psn_b	Psn_b_09	2	35	366	86	10000	0	3660	0	0
Psn_b	Psn_b_10	3	35	364	85	10000	0	3641	0	0
Psn_b	Psn_b_11	2	35	366	86	10000	0	3661	0	0
Psn_b	Psn_b_12	2	35	364	85	10000	0	3641	0	0
Psn_Boss	Psn_Bs01	1	7200	376	90	10000	0	3762	0	1
Psn_c	Psn_c_01	3	35	362	88	10000	0	3620	0	0
Psn_c	Psn_c_02	2	35	366	86	10000	0	3661	0	0
Psn_c	Psn_c_03	3	35	364	85	10000	0	3641	0	0
Psn_c	Psn_c_04	3	35	366	86	10000	0	3660	0	0
Psn_c	Psn_c_05	3	35	366	86	10000	0	3661	0	0
Psn_c	Psn_c_06	3	35	366	86	10000	0	3660	0	0
Psn_c	Psn_c_07	3	35	362	88	10000	0	3620	0	0
Psn_c	Psn_c_08	3	35	366	86	10000	0	3661	0	0
Psn_c	Psn_c_09	3	35	366	86	10000	0	3660	0	0
Psn_c	Psn_c_10	3	35	364	85	10000	0	3640	0	0
Psn_c	Psn_c_11	3	35	366	86	10000	0	3661	0	0
Psn_c	Psn_c_12	3	35	366	86	10000	0	3661	0	0
Psn_c	Psn_c_13	3	35	366	86	10000	0	3660	0	0
Psn_c	Psn_c_14	3	35	366	86	10000	0	3660	0	0
Psn_c	Psn_c_15	3	35	366	86	10000	0	3661	0	0
Psn_c	Psn_c_16	3	35	362	88	10000	0	3621	0	0
Psn_c	Psn_c_17	3	35	364	85	10000	0	3640	0	0
Psn_c	Psn_c_18	3	35	362	88	10000	0	3620	0	0
Psn_c	Psn_c_19	3	35	364	85	10000	0	3641	0	0
Psn_c	Psn_c_20	2	35	366	86	10000	0	3661	0	0
Psn_c	Psn_c_21	3	35	362	88	10000	0	3620	0	0
Psn_c	Psn_c_22	3	35	362	88	10000	0	3620	0	0
Psn_c	Psn_c_23	3	35	366	86	10000	0	3660	0	0
Psn_c	Psn_c_24	3	35	362	88	10000	0	3621	0	0
Psn_d	Psn_d_01	3	35	364	85	10000	0	3641	0	0
Psn_d	Psn_d_02	2	35	364	85	10000	0	3640	0	0
Psn_d	Psn_d_03	2	35	364	85	10000	0	3640	0	0
Psn_d	Psn_d_04	2	35	364	85	10000	0	3641	0	0
Psn_d	Psn_d_05	3	35	364	85	10000	0	3640	0	0
Psn_d	Psn_d_06	2	35	364	85	10000	0	3640	0	0
Psn_d	Psn_d_07	3	35	364	85	10000	0	3640	0	0
Psn_d	Psn_d_08	2	35	366	86	10000	0	3661	0	0
Psn_d	Psn_d_09	2	35	365	89	10000	0	3651	0	0
Psn_d	Psn_d_10	3	35	365	89	10000	0	3651	0	0
Psn_d	Psn_d_11	2	35	364	85	10000	0	3640	0	0
Psn_d	Psn_d_12	3	35	364	85	10000	0	3640	0	0
Psn_d	Psn_d_13	3	35	365	89	10000	0	3650	0	0
Psn_d	Psn_d_14	3	35	364	85	10000	0	3640	0	0
Psn_d	Psn_d_15	3	35	365	89	10000	0	3650	0	0
Psn_d	Psn_d_16	3	35	366	86	10000	0	3660	0	0
Psn_d	Psn_d_17	3	35	364	85	10000	0	3641	0	0
Psn_d	Psn_d_18	2	35	366	86	10000	0	3660	0	0
Psn_d	Psn_d_19	2	35	364	85	10000	0	3641	0	0
Psn_d	Psn_d_20	2	35	364	85	10000	0	3641	0	0
Psn_d	Psn_d_21	3	35	364	85	10000	0	3640	0	0
Psn_d	Psn_d_22	2	35	366	86	10000	0	3661	0	0
Psn_d	Psn_d_23	2	35	362	88	10000	0	3620	0	0
Psn_d	Psn_d_24	2	35	362	88	10000	0	3620	0	0
Psn_e	Psn_e_01	3	35	366	86	10000	0	3660	0	0
Psn_e	Psn_e_02	2	35	366	86	10000	0	3661	0	0
Psn_e	Psn_e_03	3	35	366	86	10000	0	3661	0	0
Psn_e	Psn_e_04	2	35	365	89	10000	0	3650	0	0
Psn_e	Psn_e_05	3	35	364	85	10000	0	3641	0	0
Psn_e	Psn_e_06	3	35	366	86	10000	0	3660	0	0
Psn_e	Psn_e_07	2	35	365	89	10000	0	3650	0	0
Psn_e	Psn_e_08	1	35	366	86	10000	0	3661	0	0
Psn_e	Psn_e_09	3	35	366	86	10000	0	3661	0	0
Psn_e	Psn_e_10	2	35	365	89	10000	0	3650	0	0
Psn_e	Psn_e_11	2	35	366	86	10000	0	3661	0	0
Psn_e	Psn_e_12	2	35	366	86	10000	0	3661	0	0
Psn_e	Psn_e_13	2	35	365	89	10000	0	3651	0	0
Psn_e	Psn_e_14	3	35	365	89	10000	0	3651	0	0
Psn_e	Psn_e_15	2	35	366	86	10000	0	3660	0	0
Psn_e	Psn_e_16	2	35	365	89	10000	0	3651	0	0
Psn_e	Psn_e_17	2	35	365	89	10000	0	3651	0	0
Psn_e	Psn_e_18	2	35	362	88	10000	0	3620	0	0
Psn_e	Psn_e_19	2	35	362	88	10000	0	3620	0	0
Psn_e	Psn_e_20	1	35	365	89	10000	0	3651	0	0
Psn_e	Psn_e_21	2	35	362	88	10000	0	3620	0	0
Psn_e	Psn_e_22	2	35	362	88	10000	0	3620	0	0
Psn_e	Psn_e_23	2	35	362	88	10000	0	3620	0	0
Psn_e	Psn_e_24	2	35	362	88	10000	0	3620	0	0
Psn_e	Psn_e_25	3	35	366	86	10000	0	3661	0	0
Psn_e	Psn_e_26	2	35	366	86	10000	0	3661	0	0
Psn_e	Psn_e_27	2	35	366	86	10000	0	3661	0	0
Psn_e	Psn_e_28	2	35	365	89	10000	0	3651	0	0
Psn_e	Psn_e_29	2	35	362	88	10000	0	3620	0	0
Psn_e	Psn_e_30	3	35	365	89	10000	0	3651	0	0
Psn_e	Psn_e_31	2	35	365	89	10000	0	3651	0	0
Psn_e	Psn_e_32	2	35	365	89	10000	0	3651	0	0
Psn_e	Psn_e_33	3	35	365	89	10000	0	3651	0	0
Psn_e	Psn_e_34	1	35	366	86	10000	0	3661	0	0
Psn_e	Psn_e_35	1	35	366	86	10000	0	3661	0	0
Psn_e	Psn_e_36	1	35	366	86	10000	0	3660	0	0
Psn_e	Psn_e_37	2	35	365	89	10000	0	3650	0	0
Psn_e	Psn_e_38	2	35	366	86	10000	0	3660	0	0
Psn_e	Psn_e_39	2	35	366	86	10000	0	3661	0	0
Psn_e	Psn_e_40	2	35	365	89	10000	0	3651	0	0
Psn_e	Psn_e_41	2	35	362	88	10000	0	3620	0	0
Psn_e	Psn_e_42	3	35	362	88	10000	0	3620	0	0
Psn_e	Psn_e_43	2	35	366	86	10000	0	3661	0	0
Psn_e	Psn_e_44	2	35	366	86	10000	0	3661	0	0
Psn_e	Psn_e_45	2	35	366	86	10000	0	3660	0	0
Psn_e	Psn_e_46	3	35	365	89	10000	0	3651	0	0
Psn_e	Psn_e_47	2	35	364	85	10000	0	3640	0	0
Psn_e	Psn_e_48	2	35	364	85	10000	0	3640	0	0
Psn_e	Psn_e_49	2	35	366	86	10000	0	3661	0	0
Psn_e	Psn_e_50	1	35	365	89	10000	0	3651	0	0
Psn_e	Psn_e_51	1	35	365	89	10000	0	3650	0	0
Psn_e	Psn_e_52	2	35	364	85	10000	0	3641	0	0
Psn_e	Psn_e_53	2	35	366	86	10000	0	3661	0	0
Psn_e	Psn_e_54	2	35	362	88	10000	0	3620	0	0
Psn_e	Psn_e_55	2	35	364	85	10000	0	3641	0	0
Psn_e	Psn_e_56	2	35	365	89	10000	0	3650	0	0
Psn_e	Psn_e_57	2	35	364	85	10000	0	3640	0	0
Psn_e	Psn_e_58	1	35	365	89	10000	0	3650	0	0
Psn_e	Psn_e_59	1	35	364	85	10000	0	3641	0	0
Psn_e	Psn_e_60	3	35	362	88	10000	0	3620	0	0
Psn_e	Psn_e_61	2	35	365	89	10000	0	3651	0	0
Psn_e	Psn_e_62	2	35	365	89	10000	0	3651	0	0
Psn_e	Psn_e_63	2	35	365	89	10000	0	3651	0	0
Psn_e	Psn_e_64	2	35	362	88	10000	0	3620	0	0
Psn_e	Psn_e_65	1	35	365	89	10000	0	3650	0	0
Psn_e	Psn_e_66	3	35	362	88	10000	0	3620	0	0
Psn_Boss	Psn_f_01	3	35	364	85	10000	0	3641	0	0
Psn_Boss	Psn_f_02	3	35	364	85	10000	0	3641	0	0
Psn_Boss	Psn_f_03	1	35	366	86	10000	0	3660	0	0
Psn_Boss	Psn_f_04	2	35	366	86	10000	0	3661	0	0
Psn_Boss	Psn_f_05	3	35	362	88	10000	0	3620	0	0
Psn_Boss	Psn_f_06	1	35	366	86	10000	0	3661	0	0
Psn_Boss	Psn_f_07	2	35	362	88	10000	0	3620	0	0
Psn_Boss	Psn_f_08	3	35	362	88	10000	0	3620	0	0
Psn_Boss	Psn_f_09	2	35	366	86	10000	0	3661	0	0
Psn_Boss	Psn_f_10	2	35	362	88	10000	0	3620	0	0
Psn_Boss	Psn_f_11	3	35	365	89	10000	0	3651	0	0
Psn_Boss	Psn_f_12	3	35	365	89	10000	0	3650	0	0
PsnTrpA	PsnTrpA01	1	28	374	90	10000	0	3740	0	0
PsnTrpA	PsnTrpA02	1	28	374	90	10000	0	3740	0	0
PsnTrpA	PsnTrpA03	1	28	374	90	10000	0	3740	0	0
PsnTrpA	PsnTrpA04	1	28	375	90	10000	0	3750	0	0
PsnTrpA	PsnTrpA05	1	28	375	90	10000	0	3750	0	0
PsnTrpA	PsnTrpA06	1	28	375	90	10000	0	3750	0	0
PsnTrpC	PsnTrpC01	1	28	374	90	10000	0	3740	0	0
PsnTrpC	PsnTrpC02	1	28	374	90	10000	0	3740	0	0
PsnTrpC	PsnTrpC03	1	28	374	90	10000	0	3740	0	0
PsnTrpC	PsnTrpC04	1	28	374	90	10000	0	3740	0	0
PsnTrpD	PsnTrpD01	1	28	374	90	10000	0	3740	0	0
PsnTrpD	PsnTrpD02	1	28	374	90	10000	0	3740	0	0
PsnTrpD	PsnTrpD03	1	28	374	90	10000	0	3740	0	0
PsnTrpD	PsnTrpD04	1	28	374	90	10000	0	3740	0	0
PsnTrpD	PsnTrpD05	1	28	374	90	10000	0	3740	0	0
PsnTrpD	PsnTrpD06	1	28	375	90	10000	0	3750	0	0
PsnTrpD	PsnTrpD07	1	28	375	90	10000	0	3750	0	0
PsnTrpD	PsnTrpD08	1	28	375	90	10000	0	3750	0	0
PsnTrpD	PsnTrpD09	1	28	375	90	10000	0	3750	0	0
PsnTrpE	PsnTrpE01	1	28	374	90	10000	0	3740	0	0
PsnTrpE	PsnTrpE02	1	28	374	90	10000	0	3740	0	0
PsnTrpE	PsnTrpE03	1	28	374	90	10000	0	3740	0	0
PsnTrpE	PsnTrpE04	1	28	374	90	10000	0	3740	0	0
PsnTrpE	PsnTrpE05	1	28	374	90	10000	0	3740	0	0
PsnTrpE	PsnTrpE06	1	28	374	90	10000	0	3740	0	0
PsnTrpE	PsnTrpE07	1	28	374	90	10000	0	3740	0	0
PsnTrpE	PsnTrpE08	1	28	374	90	10000	0	3740	0	0
PsnTrpE	PsnTrpE09	1	28	374	90	10000	0	3740	0	0
PsnTrpE	PsnTrpE10	1	28	374	90	10000	0	3740	0	0
PsnTrpE	PsnTrpE11	1	28	375	90	10000	0	3750	0	0
PsnTrpE	PsnTrpE12	1	28	375	90	10000	0	3750	0	0
PsnTrpE	PsnTrpE13	1	28	375	90	10000	0	3750	0	0
PsnTrpE	PsnTrpE14	1	28	375	90	10000	0	3750	0	0
rb001	rb001_01	1	60	203	85	10000	0	2031	0	0
rb001	rb001_02	1	60	202	85	10000	0	2021	0	0
rb001	rb001_03	1	60	201	84	10000	0	2011	0	0
rb001	rb001_04	1	60	197	84	10000	0	1971	0	0
rb001	rb001_05	1	60	200	83	10000	0	2001	0	0
rw001	rw001_01	3	30	2090	18	10000	0	20901	0	0
rw001	rw001_02	3	23	2090	18	10000	0	20901	0	0
rw001	rw001_03	3	30	2090	18	10000	0	20901	0	0
rw001	rw001_04	3	23	2090	18	10000	0	20901	0	0
rw001	rw001_05	3	30	2020	27	10000	0	20201	0	0
rw001	rw001_06	3	23	2020	27	10000	0	20201	0	0
rw001	rw001_07	4	23	2021	29	10000	0	20211	0	0
rw001	rw001_08	3	23	2021	29	10000	0	20211	0	0
rw001	rw001_09	3	23	2021	29	10000	0	20211	0	0
rw002	rw002_01	2	23	2022	36	10000	0	20221	0	0
rw002	rw002_02	2	23	2022	36	10000	0	20221	0	0
rw002	rw002_03	2	30	2022	36	10000	0	20221	0	0
rw002	rw002_04	3	23	2022	36	10000	0	20221	0	0
rw002	rw002_05	3	23	2024	39	10000	0	20241	0	0
rw002	rw002_06	3	23	2024	39	10000	0	20241	0	0
rw002	rw002_07	2	23	2024	39	10000	0	20241	0	0
rw002	rw002_08	2	23	2024	39	10000	0	20241	0	0
rw002	rw002_09	2	30	2024	39	10000	0	20241	0	0
rw003	rw003_01	4	60	2025	48	10000	0	20251	0	0
rw003	rw003_02	2	23	2023	45	10000	0	20231	0	0
rw003	rw003_03	2	23	2023	45	10000	0	20231	0	0
rw003	rw003_04	2	23	2023	45	10000	0	20231	0	0
rw003	rw003_05	2	23	2023	45	10000	0	20231	0	0
rw003	rw003_06	2	30	2023	45	10000	0	20231	0	0
rw003	rw003_07	1	23	2023	45	10000	0	20231	0	0
rw004	rw004_01	3	30	2025	48	10000	0	20251	0	0
rw004	rw004_02	3	23	2025	48	10000	0	20251	0	0
rw004	rw004_03	3	30	2025	48	10000	0	20251	0	0
rw004	rw004_04	3	23	2025	48	10000	0	20251	0	0
rw004	rw004_05	4	24	2026	56	10000	0	20261	0	0
rw004	rw004_06	2	23	2026	56	10000	0	20261	0	0
rw004	rw004_07	4	30	2026	56	10000	0	20261	0	0
rw004	rw004_08	4	24	2026	56	10000	0	20261	0	0
rw004	rw004_09	6	23	2027	59	10000	0	20271	0	0
rw004	rw004_10	6	24	2027	59	10000	0	20271	0	0
rw004	rw004_11	6	24	2027	59	10000	0	20271	0	0
rw004	rw004_12	1	24	2026	56	10000	0	20261	0	0
rw005	rw005_01	4	24	2028	65	10000	0	20281	0	0
rw005	rw005_02	4	24	2028	65	10000	0	20281	0	0
rw005	rw005_03	3	24	2029	69	10000	0	20291	0	0
rw005	rw005_04	2	24	2028	65	10000	0	20281	0	0
rw005	rw005_05	2	24	2029	69	10000	0	20291	0	0
rw005	rw005_06	3	24	2029	69	10000	0	20291	0	0
rw005	rw005_07	3	25	2029	69	10000	0	20291	0	0
rw005	rw005_08	4	24	2030	72	10000	0	20301	0	0
rw005	rw005_09	1	60	2029	69	10000	0	20291	0	0
rw006	rw006_01	4	24	2030	72	10000	0	20301	0	0
rw006	rw006_02	3	25	2030	72	10000	0	20301	0	0
rw006	rw006_03	1	25	2031	76	10000	0	20311	0	0
rw006	rw006_04	4	25	2031	76	10000	0	20311	0	0
rw006	rw006_05	4	25	2032	80	10000	0	20321	0	0
rw006	rw006_06	4	30	2033	83	10000	0	20331	0	0
rw006	rw006_07	2	24	2032	80	10000	0	20321	0	0
rw006	rw006_08	3	25	2032	80	10000	0	20321	0	0
rw006	rw006_09	3	25	2033	83	10000	0	20331	0	0
rw007	rw007_01	1	60	2037	94	10000	0	20371	0	0
rw007	rw007_02	1	30	2035	90	10000	0	20351	0	0
rw007	rw007_03	3	25	2034	87	10000	0	20341	0	0
rw007	rw007_04	4	25	2034	87	10000	0	20341	0	0
rw007	rw007_05	3	25	2035	90	10000	0	20351	0	0
rw007	rw007_06	4	30	2037	94	10000	0	20371	0	0
rw007	rw007_07	3	25	2036	92	10000	0	20361	0	0
rw008	rw008_01	3	25	2037	94	10000	0	20371	0	0
rw008	rw008_02	3	25	2038	95	10000	0	20381	0	0
