TID	NAME	UseNormalAttack	HateRace	HateRacePercent	HateClass	HateClassPercent	FollowerTID	FollowerNUM	Max_CumulativeFollower	Min_UpkeepFollower	Skill1	SkillCondition	SkillCount	Skill2	SkillCondition	SkillCount	Skill3	SkillCondition	SkillCount	Skill4	SkillCondition	SkillCount	Skill5	SkillCondition	SkillCount	Item1	ItemUseHPLimit	ItemUseNumber	ItemUseInterval	Guard	GuardObject	PreemptiveType	PreemptiveCondition1	PreemptiveCondition2	PreemptiveCondition3	PreemptiveRange	Immunity	ImmunPercent	Attribute	SummonTID	SummonMaxCount	SearchEnemy	StopFight	Escape	EscapteHP	EscapeTime	EscapeNumber	LinkMonsterTID	LinkMonsterSight	HideMonster	HideMonsterHP	HideMonsterTime	MaintenanceRange	Helper	LootItem	LootItemTime	RandomTarget	PinchMonster	Visibility
1204	붉은 나방	1	인간	130	법사	110																										1	타겟;LV;90;이상;금지			8																							
1174	워터바이퍼	1	오크	130	전사	115					193;1	HP;100%;이하	무한;																			1	타겟;LV;90;이상;금지			8																							
364	바이퍼	1	인간	110	궁수	115																										1	타겟;LV;90;이상;금지			8																							
6464	블러드 큐브	1	오크	110	법사	115																										1	타겟;LV;90;이상;금지			8																							
3194	스파인울프	1	인간	120	전사	120																										1	타겟;LV;90;이상;금지			8																							
7154	마릴리스	1	오크	120	궁수	120																										1	타겟;LV;90;이상;금지			8																							
1194	워터바이퍼 메이지	1	인간	125	법사	120																										1	타겟;LV;90;이상;금지			8																							
714	바이퍼 전사	1	오크	125	전사	125																										1	타겟;LV;90;이상;금지			8																							
4714	놀 졸병	1	인간	100	궁수	100					195;1	HP;100%;이하	무한;																			1	타겟;LV;90;이상;금지			8																							
694	고블린 레인저	1	인간	130	궁수	125																										1	타겟;LV;90;이상;금지			8																							
3234	영 레드스파인울프	1	오크	130	법사	125																										1	타겟;LV;90;이상;금지			8																							
894	크로울러	1	인간	110	전사	110																										1	타겟;LV;90;이상;금지			8																							
6404	고블린 호위병	1	오크	110	궁수	110																										1	타겟;LV;90;이상;금지			8																							
5004	놀 전사	1	인간	100	궁수	100																										1	타겟;LV;90;이상;금지			8																							
2754	고블린 추장	1	인간	120	법사	110					179;1	HP;100%;이하	무한;	195;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			8																							
3254	레드스파인울프	1	오크	120	전사	115																										1	타겟;LV;90;이상;금지			8																							
1184	워터바이퍼 전사	1	인간	125	궁수	115																										1	타겟;LV;90;이상;금지			8																							
724	바이퍼 메이지	1	오크	125	법사	115																										1	타겟;LV;90;이상;금지			8																							
1284	화염 박쥐	1	인간	130	전사	120					196;1	HP;100%;이하	무한;																			1	타겟;LV;90;이상;금지			8																							
844	블랙 크로울러	1	오크	130	궁수	120																										1	타겟;LV;90;이상;금지			8																							
5014	놀 돌격병	1	인간	100	궁수	100																										1	타겟;LV;90;이상;금지			8																							
4814	놀 대왕	1	인간	100	궁수	100					373;1	HP;100%;이하	무한;	195;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			8																							
5054	검은 바릭	1	인간	100	궁수	100																										1	타겟;LV;90;이상;금지			8																							
6414	영 다이어울프	1	인간	110	법사	120																										1	타겟;LV;90;이상;금지			8																							
4514	화이트드랜	1	오크	110	전사	125																										1	타겟;LV;90;이상;금지			8																							
264	리자드맨	1	인간	120	궁수	125																										1	타겟;LV;90;이상;금지			8																							
3374	바이퍼 킹	1	오크	120	법사	125					181;1	HP;100%;이하	무한;	193;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			8																							
7314	젊은 뱀파이어	1	인간	125	전사	110																										1	타겟;LV;90;이상;금지			8																							
7144	어린 라미아	1	오크	125	궁수	110																										1	타겟;LV;90;이상;금지			8																							
2994	미스트벅	1	인간	130	법사	110																										1	타겟;LV;90;이상;금지			8																							
324	스켈레톤	1	오크	130	전사	115																										1	타겟;LV;90;이상;금지			8																							
1214	그레이브 스켈레톤	1	인간	110	궁수	115																										1	타겟;LV;90;이상;금지			8																							
374	영 라이칸토	1	오크	110	법사	115																										1	타겟;LV;90;이상;금지			8																							
4754	밴딜리언 병사	1	인간	100	궁수	100					192;1	HP;100%;이하	무한;																			1	타겟;LV;90;이상;금지			8																							
2924	리자드맨 격투가	1	인간	120	전사	120																										1	타겟;LV;90;이상;금지			8																							
6434	영 만티코어	1	오크	120	궁수	120																										1	타겟;LV;90;이상;금지			8																							
734	스켈레톤 궁수	1	인간	125	법사	120																										1	타겟;LV;90;이상;금지			8																							
1224	스켈레톤 속사수	1	오크	125	전사	125					194;1	HP;100%;이하	무한;																			1	타겟;LV;90;이상;금지			8																							
3314	파이어 라이칸토	1	인간	130	궁수	125					196;1	HP;100%;이하	무한;																			1	타겟;LV;90;이상;금지			8																							
4704	데스 크로우	1	인간	100	궁수	100																										1	타겟;LV;90;이상;금지			8																							
4784	스몰 브로큰	1	인간	100	궁수	100																										1	타겟;LV;90;이상;금지			8																							
6444	브론즈드랜	1	오크	130	법사	125																										1	타겟;LV;90;이상;금지			8																							
2934	리자드맨 병사	1	인간	110	전사	110					197;1	HP;100%;이하	무한;																			1	타겟;LV;90;이상;금지			8																							
744	스켈레톤 마법사	1	오크	110	궁수	110																										1	타겟;LV;90;이상;금지			8																							
1234	스켈레톤 주술사	1	인간	120	법사	110					192;1	HP;100%;이하	무한;																			1	타겟;LV;90;이상;금지			8																							
2974	매직 라이칸토	1	오크	120	전사	115					192;1	HP;100%;이하	무한;																			1	타겟;LV;90;이상;금지			8																							
4594	영히드라	1	인간	125	궁수	115																										1	타겟;LV;90;이상;금지			8																							
4794	스몰 텐터클	1	인간	100	궁수	100					199;1	HP;100%;이하	무한;	430;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			8			고정																				
5084	밴딜리언 정찰병	1	인간	100	궁수	100																										1	타겟;LV;90;이상;금지			8																							
2864	땅굴 사슴	1	오크	125	법사	115																										1	타겟;LV;90;이상;금지			8																							
754	스켈레톤 기사	1	인간	130	전사	120																										1	타겟;LV;90;이상;금지			8																							
6454	젊은 앤트	1	오크	130	궁수	120																										1	타겟;LV;90;이상;금지			8																							
4774	스몰 볼텍스	1	인간	100	궁수	100																										1	타겟;LV;90;이상;금지			8																							
2954	리자드맨 용사	1	인간	110	법사	120																										1	타겟;LV;90;이상;금지			8																							
764	스켈레톤 지휘관	1	오크	110	전사	125					182;1	HP;100%;이하	무한;	192;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			8																							
6224	실버 라이칸토	1	인간	120	궁수	125					195;1;1	HP;100%;이하	무한;																			1	타겟;LV;90;이상;금지			3																							
6474	블루 큐브	1	오크	120	법사	125																										1	타겟;LV;90;이상;금지			8																							
5094	밴딜리언 호위병	1	인간	100	궁수	100																										1	타겟;LV;90;이상;금지			8																							
4844	밴딜리언 보스	1	인간	100	궁수	100					374;1	HP;100%;이하	무한;	192;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			8																							
1264	리버고블린 정찰자	1	인간	125	전사	110					193;1	HP;100%;이하	무한;																			1	타겟;LV;90;이상;금지			8																							
2944	리자드맨 정찰자	1	오크	125	궁수	110																										1	타겟;LV;90;이상;금지			8																							
7484	마릴리스 리퀴드	1	인간	130	법사	110																										1	타겟;LV;90;이상;금지			8																							
8044	비스트 아이볼	1	오크	130	전사	115																										1	타겟;LV;90;이상;금지			8																							
3264	정찰거미	1	인간	110	궁수	115																										1	타겟;LV;90;이상;금지			8																							
7574	크라바스	1	오크	110	법사	115																										1	타겟;LV;90;이상;금지			8																							
2904	리자드맨 도적	1	인간	120	전사	120																										1	타겟;LV;90;이상;금지			8																							
8054	데스 아이볼	1	오크	120	궁수	120																										1	타겟;LV;90;이상;금지			8																							
5154	브로큰 어벤져	1	인간	100	궁수	100					197;1	HP;100%;이하	무한;																			1	타겟;LV;90;이상;금지			8																							
7684	호러 구울	1	인간	125	법사	120																										1	타겟;LV;90;이상;금지			8																							
7424	폼 라미아	1	오크	125	전사	125																										1	타겟;LV;90;이상;금지			8																							
2964	리자드맨 전사	1	인간	130	궁수	125																										1	타겟;LV;90;이상;금지			8																							
1254	리버고블린 도둑	1	오크	130	법사	125																										1	타겟;LV;90;이상;금지			8																							
3014	리자드맨 로드	1	인간	110	전사	110					183;1	HP;100%;이하	무한;	192;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			8																							
4534	트롤노예	1	오크	110	궁수	110																										1	타겟;LV;90;이상;금지			8																							
5164	브로큰 가디언	1	인간	100	궁수	100					193;1	HP;100%;이하	무한;																			1	타겟;LV;90;이상;금지			8																							
834	병정거미	1	인간	120	법사	110																										1	타겟;LV;90;이상;금지			8																							
134	큰멧돼지	1	오크	120	전사	115																										1	타겟;LV;90;이상;금지			8																							
3114	스톤이터	1	인간	125	궁수	115					195;1	HP;100%;이하	무한;																			1	타겟;LV;90;이상;금지			8																							
6494	하드 큐브	1	오크	125	법사	115																										1	타겟;LV;90;이상;금지			8																							
4854	토탈 브로큰	1	인간	100	궁수	100					376;1	HP;100%;이하	무한;	192;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			8																							
804	리버고블린 레인저	1	인간	130	전사	120																										1	타겟;LV;90;이상;금지			9																							
2794	다이어울프	1	오크	130	궁수	120																										1	타겟;LV;90;이상;금지			9																							
7204	룬박쥐	1	인간	110	법사	120																										1	타겟;LV;90;이상;금지			9																							
4544	트롤호위병	1	오크	110	전사	125																										1	타겟;LV;90;이상;금지			9																							
124	도적	1	인간	120	궁수	125																										1	타겟;LV;90;이상;금지			9																							
7494	마릴리스 레이디	1	오크	120	법사	125																										1	타겟;LV;90;이상;금지			9																							
4964	블러드 크로우	1	인간	100	궁수	100																										1	타겟;LV;90;이상;금지			9																							
